"","recid","province","department","dcode","year","month","dip","pres","total","ucr","pj","soc","con","enp","urb","lit","pop"
"16197",7674,"Tucuman","Burruyacu",24000,1930,NA,1,0,3572,2472,NA,69,760,3.03850436210632,0.237796557672096,0.468683219725087,22559.7575757576
"16198",783,"Tucuman","Burruyacu",24000,1937,NA,0,1,4521,2533,NA,118,1608,2.25246596336365,0.285334810163036,0.548444832524947,25874.1515151515
"16199",7765,"Tucuman","Burruyacu",24000,1940,NA,1,0,4923,3279,NA,66,945,3.08704948425293,0.305708346944867,0.582628380867742,27294.6060606061
"16200",1164,"Tucuman","Burruyacu",24000,1946,NA,0,1,5736,2453,3273,NA,NA,2.08614253997803,0.34645542050853,0.650995477553337,30135.5151515151
"16201",15186,"Tucuman","Burruyacu",24000,1948,3,1,0,5342,444,4001,20,NA,1.71706342697144,0.337888051634252,0.673784509781868,30353.5652173912
"16202",15487,"Tucuman","Burruyacu",24000,1948,12,1,0,5871,796,4398,NA,NA,1.69692873954773,0.337888051634252,0.673784509781868,30353.5652173912
"16203",8199,"Tucuman","Burruyacu",24000,1954,NA,1,0,7092,2103,4818,NA,120,1.81886041164398,0.245736764824908,0.742151606467459,28820.9565217391
"16204",14890,"Tucuman","Burruyacu",24000,1957,NA,1,0,11495,6776,2415,475,352,4.36166286468506,0.199661121420238,0.776335154810255,28054.652173913
"16205",1695,"Tucuman","Burruyacu",24000,1958,NA,0,1,11923,7881,874,134,60,3.6767213344574,0.184302573618684,0.78772967092452,27799.2173913043
"16206",15881,"Tucuman","Burruyacu",24000,1960,NA,1,0,11474,5325,1377,209,45,5.32272052764893,0.153585478015568,0.810518703153051,27288.3478260869
"16207",8630,"Tucuman","Burruyacu",24000,1962,NA,1,0,11563,4168,2927,NA,60,4.25012683868408,0.122868382412456,0.833307735381581,26777.4782608695
"16208",9081,"Tucuman","Burruyacu",24000,1965,NA,1,0,12282,6434,4593,NA,58,4.95408821105957,0.0767927390077858,0.867491283724377,26011.1739130434
"16209",16868,"Tucuman","Burruyacu",24000,1973,3,1,0,13954,2058,8247,NA,NA,2.51870656013489,0,0.958647412638499,23983.2550535212
"16210",4891,"Tucuman","Burruyacu",24000,1973,3,0,1,14061,2006,8717,NA,NA,2.29017281532288,0,0.958647412638499,23983.2550535212
"16211",5402,"Tucuman","Burruyacu",24000,1973,9,0,1,13961,1763,11111,NA,NA,1.53522455692291,0,0.958647412638499,23983.2550535212
"16212",6394,"Tucuman","Capital",24001,1916,NA,1,0,10378,6716,NA,669,2993,1.97582757472992,0.924384772777557,0.663250029087067,106351.212121212
"16213",6931,"Tucuman","Capital",24001,1920,NA,1,0,7880,4924,NA,NA,2956,1.88257765769958,0.928949773311615,0.690768732178595,118893.636363636
"16214",327,"Tucuman","Capital",24001,1922,NA,0,1,10065,5816,NA,1707,2542,3.58564710617065,0.931232273578644,0.704528083724359,125164.848484849
"16215",7303,"Tucuman","Capital",24001,1926,NA,1,0,10122,7138,NA,1395,1589,4.2782187461853,0.935797274112701,0.732046786815889,137707.272727272
"16216",708,"Tucuman","Capital",24001,1928,NA,0,1,19834,13764,NA,1274,3646,1.91944515705109,0.93807977437973,0.745806138361653,143978.484848484
"16217",7675,"Tucuman","Capital",24001,1930,NA,1,0,19385,8810,NA,999,3436,4.4285717010498,0.940362274646759,0.759565489907418,150249.696969696
"16218",784,"Tucuman","Capital",24001,1937,NA,0,1,28884,15998,NA,1254,9396,2.38594317436218,0.94835102558136,0.807723220317593,172198.939393939
"16219",7766,"Tucuman","Capital",24001,1940,NA,1,0,30142,16844,NA,1643,8362,4.04059314727783,0.951774775981903,0.828362247636241,181605.757575758
"16220",1165,"Tucuman","Capital",24001,1946,NA,0,1,35642,12152,22842,NA,NA,1.90257692337036,0.95862227678299,0.869640302273535,200419.393939394
"16221",15187,"Tucuman","Capital",24001,1948,3,1,0,30198,6123,16638,570,NA,2.70564985275269,0.960894369560739,0.8833996538193,208887.739130434
"16222",15488,"Tucuman","Capital",24001,1948,12,1,0,39973,10173,25478,NA,NA,2.09118437767029,0.960894369560739,0.8833996538193,208887.739130434
"16223",8200,"Tucuman","Capital",24001,1954,NA,1,0,51615,20880,29656,NA,562,2.02434325218201,0.967679425426152,0.924677708456596,240884.173913043
"16224",14882,"Tucuman","Capital",24001,1957,NA,1,0,127571,54469,46202,3899,3152,4.41419458389282,0.971071953358858,0.945316735775243,256882.391304348
"16225",1696,"Tucuman","Capital",24001,1958,NA,0,1,125113,85934,1575,1703,632,3.58167624473572,0.972202796003093,0.952196411548126,262215.130434781
"16226",15882,"Tucuman","Capital",24001,1960,NA,1,0,125784,53531,29524,1450,784,4.64114332199097,0.974464481291564,0.965955763093891,272880.60869565
"16227",8631,"Tucuman","Capital",24001,1962,NA,1,0,126758,47398,55810,NA,624,2.96563410758972,0.976726166580034,0.979715114639657,283546.086956521
"16228",9082,"Tucuman","Capital",24001,1965,NA,1,0,132311,52197,56755,NA,659,4.74188137054443,0.980118694512741,1,299544.304347824
"16229",16867,"Tucuman","Capital",24001,1973,3,1,0,162059,15341,72050,NA,NA,3.63895320892334,0.989165435666623,1,342743.893576486
"16230",4890,"Tucuman","Capital",24001,1973,3,0,1,162516,15991,78579,NA,NA,2.97298574447632,0.989165435666623,1,342743.893576486
"16231",5394,"Tucuman","Capital",24001,1973,9,0,1,163632,32047,103539,NA,NA,2.21704030036926,0.989165435666623,1,342743.893576486
"16232",6396,"Tucuman","Chicligasta",24002,1916,NA,1,0,3876,2805,NA,10,1061,1.67040622234344,0.250660554477663,0.427549988031387,30401.303030303
"16233",6933,"Tucuman","Chicligasta",24002,1920,NA,1,0,3242,1912,NA,NA,1330,1.93755829334259,0.266074675050649,0.467177090144926,32805.9090909089
"16234",329,"Tucuman","Chicligasta",24002,1922,NA,0,1,0,NA,NA,NA,NA,NA,0.273781735337142,0.486990641201693,34008.2121212122
"16235",7305,"Tucuman","Chicligasta",24002,1926,NA,1,0,3652,2147,NA,193,1312,3.18060493469238,0.289195855910128,0.526617743315235,36412.8181818181
"16236",710,"Tucuman","Chicligasta",24002,1928,NA,0,1,5466,4092,NA,154,1047,1.67081999778748,0.296902916196621,0.546431294372002,37615.1212121211
"16237",7677,"Tucuman","Chicligasta",24002,1930,NA,1,0,6991,4633,NA,153,1319,3.81196999549866,0.304609976483114,0.566244845428773,38817.4242424241
"16238",786,"Tucuman","Chicligasta",24002,1937,NA,0,1,8774,5212,NA,233,2898,2.15092420578003,0.331584687485839,0.635592274127465,43025.4848484849
"16239",7768,"Tucuman","Chicligasta",24002,1940,NA,1,0,9033,6728,NA,118,1713,3.14590573310852,0.343145277915579,0.665312600712621,44828.9393939395
"16240",1167,"Tucuman","Chicligasta",24002,1946,NA,0,1,10049,2938,6922,NA,NA,1.78914284706116,0.366266458775058,0.72475325388293,48435.8484848484
"16241",15188,"Tucuman","Chicligasta",24002,1948,3,1,0,9871,1362,5399,76,NA,2.63877034187317,0.371518610612206,0.744566804939701,49504.2173913043
"16242",15489,"Tucuman","Chicligasta",24002,1948,12,1,0,10535,2638,6806,NA,NA,2.05186796188354,0.371518610612206,0.744566804939701,49504.2173913043
"16243",8202,"Tucuman","Chicligasta",24002,1954,NA,1,0,12480,3691,8502,NA,157,1.81212508678436,0.379910340775614,0.804007458110014,52307.5217391305
"16244",14885,"Tucuman","Chicligasta",24002,1957,NA,1,0,25072,9859,10373,739,778,3.98816704750061,0.384106205857318,0.833727784695171,53709.1739130435
"16245",1698,"Tucuman","Chicligasta",24002,1958,NA,0,1,25516,12761,2742,343,97,4.78029632568359,0.38550482755122,0.843634560223556,54176.3913043478
"16246",15884,"Tucuman","Chicligasta",24002,1960,NA,1,0,22673,8642,4828,368,64,7.38855361938477,0.388302070939023,0.863448111280327,55110.8260869565
"16247",8633,"Tucuman","Chicligasta",24002,1962,NA,1,0,24083,6626,9979,NA,88,3.75810575485229,0.391099314326826,0.883261662337098,56045.2608695652
"16248",9084,"Tucuman","Chicligasta",24002,1965,NA,1,0,24447,8081,10023,NA,172,6.45547294616699,0.39529517940853,0.912981988922255,57446.9130434783
"16249",4893,"Tucuman","Chicligasta",24002,1973,3,0,1,27012,3468,17246,NA,NA,2.20118403434753,0.40648415295974,0.992236193149338,61206.8493663897
"16250",16870,"Tucuman","Chicligasta",24002,1973,3,1,0,26961,3378,14704,NA,NA,3.15956807136536,0.40648415295974,0.992236193149338,61206.8493663897
"16251",5397,"Tucuman","Chicligasta",24002,1973,9,0,1,28432,4078,20526,NA,NA,1.82045447826385,0.40648415295974,0.992236193149338,61206.8493663897
"16252",6395,"Tucuman","Cruz Alta",24003,1916,NA,1,0,5424,3575,NA,110,1739,1.86002790927887,0.27412286400795,0.354409992694855,44483
"16253",6932,"Tucuman","Cruz Alta",24003,1920,NA,1,0,4203,2558,NA,NA,1645,1.90987837314606,0.263239771127701,0.399474511223453,46943
"16254",328,"Tucuman","Cruz Alta",24003,1922,NA,0,1,0,NA,NA,NA,NA,NA,0.257798224687576,0.422006770487755,48173
"16255",7304,"Tucuman","Cruz Alta",24003,1926,NA,1,0,5004,3363,NA,534,1107,3.01066470146179,0.246915131807327,0.467071289016353,50633
"16256",709,"Tucuman","Cruz Alta",24003,1928,NA,0,1,8957,5562,NA,433,2324,2.18408107757568,0.241473585367203,0.489603548280655,51863
"16257",7676,"Tucuman","Cruz Alta",24003,1930,NA,1,0,9617,4466,NA,647,3229,3.74024367332458,0.236032038927078,0.512135807544954,53093
"16258",785,"Tucuman","Cruz Alta",24003,1937,NA,0,1,12874,5810,NA,751,5559,2.52176141738892,0.216986626386642,0.590998714970002,57398
"16259",7767,"Tucuman","Cruz Alta",24003,1940,NA,1,0,13395,7690,NA,308,3344,3.36292600631714,0.208824306726456,0.624797103866452,59243
"16260",1166,"Tucuman","Cruz Alta",24003,1946,NA,0,1,14117,1712,12349,NA,NA,1.28297305107117,0.192499667406082,0.692393881659353,62933
"16261",15189,"Tucuman","Cruz Alta",24003,1948,3,1,0,13413,484,7930,145,NA,2.27493929862976,0.203441555085391,0.714926140923655,64245.9130434783
"16262",15490,"Tucuman","Cruz Alta",24003,1948,12,1,0,14511,1026,12111,NA,NA,1.41418945789337,0.203441555085391,0.714926140923655,64245.9130434783
"16263",8201,"Tucuman","Cruz Alta",24003,1954,NA,1,0,17406,2547,14618,NA,94,1.3758579492569,0.285417520481609,0.782522918716563,68433.3913043479
"16264",14889,"Tucuman","Cruz Alta",24003,1957,NA,1,0,32790,10331,15910,1423,586,3.40347719192505,0.326405503179718,0.816321307613016,70527.1304347827
"16265",1697,"Tucuman","Cruz Alta",24003,1958,NA,0,1,33625,16841,2950,643,166,4.81915903091431,0.340068164079085,0.827587437245167,71225.043478261
"16266",15883,"Tucuman","Cruz Alta",24003,1960,NA,1,0,32116,9677,10381,538,155,5.18233013153076,0.367393485877827,0.85011969650947,72620.8695652175
"16267",8632,"Tucuman","Cruz Alta",24003,1962,NA,1,0,31284,7351,16500,NA,123,2.92714190483093,0.394718807676565,0.872651955773772,74016.6956521741
"16268",9083,"Tucuman","Cruz Alta",24003,1965,NA,1,0,33682,10324,17758,NA,234,4.46621370315552,0.435706790374674,0.906450344670226,76110.4347826089
"16269",16869,"Tucuman","Cruz Alta",24003,1973,3,1,0,38036,2264,23147,NA,NA,2.55503797531128,0.545008077569634,0.996579381727436,81730.997554105
"16270",4892,"Tucuman","Cruz Alta",24003,1973,3,0,1,38229,2233,25836,NA,NA,2.0427725315094,0.545008077569634,0.996579381727436,81730.997554105
"16271",5401,"Tucuman","Cruz Alta",24003,1973,9,0,1,36696,2669,30488,NA,NA,1.43046975135803,0.545008077569634,0.996579381727436,81730.997554105
"16272",6397,"Tucuman","Famailla",24004,1916,NA,1,0,4920,2517,NA,10,2393,2.00685834884644,0.246723400372447,0.39563000202179,37217.9696969697
"16273",6934,"Tucuman","Famailla",24004,1920,NA,1,0,3595,2089,NA,NA,1506,1.94874978065491,0.263990213925188,0.43758871093873,39487.9090909092
"16274",330,"Tucuman","Famailla",24004,1922,NA,0,1,2804,1312,NA,466,1026,3.56068015098572,0.272623620701559,0.458568065397198,40622.8787878789
"16275",7306,"Tucuman","Famailla",24004,1926,NA,1,0,5088,2795,NA,259,2034,3.3415093421936,0.2898904342543,0.500526774314142,42892.8181818181
"16276",711,"Tucuman","Famailla",24004,1928,NA,0,1,7297,4016,NA,406,2672,2.26850891113281,0.29852384103067,0.521506128772611,44027.7878787878
"16277",7678,"Tucuman","Famailla",24004,1930,NA,1,0,8068,3483,NA,410,2129,4.65520143508911,0.307157247807041,0.542485483231083,45162.7575757576
"16278",787,"Tucuman","Famailla",24004,1937,NA,0,1,10805,3303,NA,520,4413,3.24002027511597,0.337374171524337,0.615913223835729,49135.1515151516
"16279",7769,"Tucuman","Famailla",24004,1940,NA,1,0,11052,6058,NA,304,1080,3.66652917861938,0.350324281688893,0.647382255523436,50837.6060606062
"16280",1168,"Tucuman","Famailla",24004,1946,NA,0,1,11830,1712,10070,NA,NA,1.34130132198334,0.376224502018005,0.710320318898845,54242.5151515151
"16281",15190,"Tucuman","Famailla",24004,1948,3,1,0,12183,796,8792,153,NA,1.82863438129425,0.385346435982248,0.73129967335732,54761.7391304348
"16282",15491,"Tucuman","Famailla",24004,1948,12,1,0,12685,1110,10413,NA,NA,1.45581328868866,0.385346435982248,0.73129967335732,54761.7391304348
"16283",8203,"Tucuman","Famailla",24004,1954,NA,1,0,14766,2560,11950,NA,112,1.45950627326965,0.414177819438603,0.794237736732747,54472.1739130435
"16284",14883,"Tucuman","Famailla",24004,1957,NA,1,0,28970,8621,15186,1066,604,3.07964110374451,0.428593511166779,0.82570676842046,54327.3913043478
"16285",1699,"Tucuman","Famailla",24004,1958,NA,0,1,26834,13174,1472,567,58,4.41714668273926,0.433398741742838,0.836196445649698,54279.1304347826
"16286",15885,"Tucuman","Famailla",24004,1960,NA,1,0,25472,8322,8286,736,69,5.52664756774902,0.443009202894958,0.857175800108173,54182.6086956522
"16287",8634,"Tucuman","Famailla",24004,1962,NA,1,0,25075,5778,15054,NA,56,2.39919519424438,0.452619664047075,0.878155154566649,54086.0869565217
"16288",9085,"Tucuman","Famailla",24004,1965,NA,1,0,24982,7114,11898,NA,288,4.84477424621582,0.467035355775252,0.909624186254362,53941.3043478261
"16289",4894,"Tucuman","Famailla",24004,1973,3,0,1,27636,1738,18381,NA,NA,2.07951402664185,0.505477200383725,0.993541604088264,53555.4772379588
"16290",16871,"Tucuman","Famailla",24004,1973,3,1,0,27558,1709,15005,NA,NA,3.05744647979736,0.505477200383725,0.993541604088264,53555.4772379588
"16291",5395,"Tucuman","Famailla",24004,1973,9,0,1,28718,2830,22719,NA,NA,1.56216990947723,0.505477200383725,0.993541604088264,53555.4772379588
"16292",6398,"Tucuman","Graneros",24005,1916,NA,1,0,1740,1051,NA,0,689,1.91702520847321,0.370786310145348,0.464879989624023,13935.4242424243
"16293",6935,"Tucuman","Graneros",24005,1920,NA,1,0,1683,1013,NA,NA,670,1.92024159431458,0.322942915287882,0.504744506651356,14444.2727272727
"16294",331,"Tucuman","Graneros",24005,1922,NA,0,1,1999,1380,NA,52,567,3.08239936828613,0.299021217859153,0.524676765165022,14698.696969697
"16295",7307,"Tucuman","Graneros",24005,1926,NA,1,0,2438,1683,NA,19,736,2.56591701507568,0.251177823001687,0.564541282192355,15207.5454545455
"16296",712,"Tucuman","Graneros",24005,1928,NA,0,1,2822,2435,NA,115,229,1.32802093029022,0.227256125572953,0.584473540706021,15461.9696969697
"16297",7679,"Tucuman","Graneros",24005,1930,NA,1,0,3256,2819,NA,41,393,2.56989979743958,0.203334428144224,0.604405799219688,15716.393939394
"16298",788,"Tucuman","Graneros",24005,1937,NA,0,1,3492,2194,NA,114,1027,2.06615662574768,0.119608487143662,0.674168704017518,16606.8787878788
"16299",7770,"Tucuman","Graneros",24005,1940,NA,1,0,3809,2503,NA,45,1138,2.52231621742249,0.0837259410005622,0.704067091788016,16988.5151515152
"16300",1169,"Tucuman","Graneros",24005,1946,NA,0,1,3886,1467,2419,NA,NA,1.89021635055542,0.0119608487143665,0.763863867329015,17751.7878787879
"16301",15191,"Tucuman","Graneros",24005,1948,3,1,0,3817,437,2459,15,NA,2.12374901771545,0.00529552607432571,0.783796125842677,17865.2173913043
"16302",15492,"Tucuman","Graneros",24005,1948,12,1,0,4188,599,3290,NA,NA,1.55895400047302,0.00529552607432571,0.783796125842677,17865.2173913043
"16303",8204,"Tucuman","Graneros",24005,1954,NA,1,0,4811,1184,3430,NA,162,1.75423121452332,0.0370686825202853,0.843592901383666,17782.5217391304
"16304",14887,"Tucuman","Graneros",24005,1957,NA,1,0,8134,3557,3341,148,166,3.61967349052429,0.0529552607432642,0.87349128915416,17741.1739130435
"16305",1700,"Tucuman","Graneros",24005,1958,NA,0,1,8397,4945,419,41,34,4.12093734741211,0.0582507868175917,0.883457418410991,17727.3913043478
"16306",15886,"Tucuman","Graneros",24005,1960,NA,1,0,8244,2972,2014,102,35,4.99267148971558,0.0688418389662449,0.903389676924654,17699.8260869565
"16307",8635,"Tucuman","Graneros",24005,1962,NA,1,0,8536,2685,3534,NA,24,3.16563701629639,0.079432891114898,0.923321935438317,17672.2608695652
"16308",9086,"Tucuman","Graneros",24005,1965,NA,1,0,8558,3286,4039,NA,33,5.03791046142578,0.0953194693378769,0.953220323208811,17630.9130434783
"16309",16872,"Tucuman","Graneros",24005,1973,3,1,0,8992,1085,5699,NA,NA,2.28936505317688,0.137683677932493,1,17520.7169884424
"16310",4895,"Tucuman","Graneros",24005,1973,3,0,1,9017,1120,5856,NA,NA,2.13121604919434,0.137683677932493,1,17520.7169884424
"16311",5399,"Tucuman","Graneros",24005,1973,9,0,1,9184,1226,7020,NA,NA,1.64954090118408,0.137683677932493,1,17520.7169884424
"16312",6399,"Tucuman","Leales",24006,1916,NA,1,0,1944,1161,NA,0,783,1.92713749408722,0.11519994360931,0.43970999121666,14950.4242424242
"16313",6936,"Tucuman","Leales",24006,1920,NA,1,0,1679,970,NA,NA,709,1.9528112411499,0.100335434756496,0.47877451008366,16343.2727272727
"16314",332,"Tucuman","Leales",24006,1922,NA,0,1,1780,1132,NA,9,639,2.82942867279053,0.0929031803300893,0.498306769517161,17039.6969696969
"16315",7308,"Tucuman","Leales",24006,1926,NA,1,0,2370,1374,NA,3,993,3.19680070877075,0.0780386714772749,0.537371288384161,18432.5454545454
"16316",713,"Tucuman","Leales",24006,1928,NA,0,1,3013,2183,NA,1,734,1.7085839509964,0.0706064170508673,0.556903547817662,19128.9696969696
"16317",7680,"Tucuman","Leales",24006,1930,NA,1,0,3260,1564,NA,5,1163,3.76684403419495,0.0631741626244606,0.576435807251162,19825.3939393939
"16318",789,"Tucuman","Leales",24006,1937,NA,0,1,4050,2199,NA,68,1246,2.46129250526428,0.0371612721320362,0.644798715268411,22262.8787878788
"16319",7771,"Tucuman","Leales",24006,1940,NA,1,0,4271,3241,NA,8,602,3.08544969558716,0.0260128904924253,0.674097104418664,23307.5151515151
"16320",1170,"Tucuman","Leales",24006,1946,NA,0,1,4953,1568,3300,NA,NA,1.89761531352997,0.00371612721320425,0.732693882719165,25396.7878787878
"16321",15192,"Tucuman","Leales",24006,1948,3,1,0,4925,117,3276,28,NA,1.96045207977295,0,0.752226142152661,25801
"16322",15493,"Tucuman","Leales",24006,1948,12,1,0,4720,569,3550,NA,NA,1.69068121910095,0,0.752226142152661,25801
"16323",8205,"Tucuman","Leales",24006,1954,NA,1,0,6056,1177,4700,NA,83,1.5612131357193,0,0.810822920453152,26137
"16324",14888,"Tucuman","Leales",24006,1957,NA,1,0,11372,5049,4428,206,403,3.92830371856689,0,0.840121309603397,26305
"16325",1701,"Tucuman","Leales",24006,1958,NA,0,1,11748,7230,1781,66,124,4.04760789871216,0,0.849887439320145,26361
"16326",15887,"Tucuman","Leales",24006,1960,NA,1,0,10122,4321,1104,60,17,4.40756702423096,0,0.869419698753642,26473
"16327",8636,"Tucuman","Leales",24006,1962,NA,1,0,10762,2530,3820,NA,43,3.93603873252869,0,0.888951958187139,26585
"16328",9087,"Tucuman","Leales",24006,1965,NA,1,0,11405,3483,6189,NA,135,5.14104986190796,0,0.918250347337384,26753
"16329",4896,"Tucuman","Leales",24006,1973,3,0,1,14273,1375,10564,NA,NA,1.74639332294464,0,0.996379385071371,27201.6984487853
"16330",16873,"Tucuman","Leales",24006,1973,3,1,0,14231,1391,9173,NA,NA,2.279141664505,0,0.996379385071371,27201.6984487853
"16331",5400,"Tucuman","Leales",24006,1973,9,0,1,13607,1099,11537,NA,NA,1.37481200695038,0,0.996379385071371,27201.6984487853
"16332",6400,"Tucuman","Monteros",24007,1916,NA,1,0,5146,2297,NA,12,2837,1.98735225200653,0.142333249702598,0.420650005340576,33123.0909090908
"16333",6937,"Tucuman","Monteros",24007,1920,NA,1,0,2345,1624,NA,NA,721,1.74173164367676,0.151925952597098,0.464026781820483,35677.2727272727
"16334",333,"Tucuman","Monteros",24007,1922,NA,0,1,3312,1617,NA,128,1567,2.83292007446289,0.156722304044347,0.485715170060438,36954.3636363635
"16335",7309,"Tucuman","Monteros",24007,1926,NA,1,0,6149,4174,NA,91,1884,3.80941104888916,0.166315006938848,0.529091946540341,39508.5454545454
"16336",714,"Tucuman","Monteros",24007,1928,NA,0,1,6078,4286,NA,20,1538,1.77884674072266,0.171111358386097,0.550780334780296,40785.6363636362
"16337",7681,"Tucuman","Monteros",24007,1930,NA,1,0,8023,4989,NA,9,1519,4.61131286621094,0.175907709833347,0.572468723020247,42062.7272727273
"16338",790,"Tucuman","Monteros",24007,1937,NA,0,1,9795,5612,NA,164,3320,2.23151683807373,0.192694939898722,0.648378081860084,46532.5454545454
"16339",7772,"Tucuman","Monteros",24007,1940,NA,1,0,9921,7041,NA,38,1390,3.51797914505005,0.199889467069597,0.680910664220011,48448.1818181816
"16340",1171,"Tucuman","Monteros",24007,1946,NA,0,1,11117,3161,7585,NA,NA,1.85707879066467,0.214278521411346,0.745975828939869,52279.4545454544
"16341",15193,"Tucuman","Monteros",24007,1948,3,1,0,11414,926,7241,90,NA,2.2116641998291,0.223788484283116,0.767664217179821,53291.2173913043
"16342",15494,"Tucuman","Monteros",24007,1948,12,1,0,11775,1370,9027,NA,NA,1.63350677490234,0.223788484283116,0.767664217179821,53291.2173913043
"16343",8206,"Tucuman","Monteros",24007,1954,NA,1,0,13790,3045,10372,NA,298,1.626100897789,0.266459207171978,0.832729381899675,55530.5217391305
"16344",14884,"Tucuman","Monteros",24007,1957,NA,1,0,28420,9274,13699,1168,1180,3.53441381454468,0.287794568616411,0.865261964259602,56650.1739130435
"16345",1702,"Tucuman","Monteros",24007,1958,NA,0,1,27150,13132,1320,640,200,4.61501407623291,0.294906355764555,0.876106158379578,57023.3913043478
"16346",15888,"Tucuman","Monteros",24007,1960,NA,1,0,25706,7034,7022,293,133,6.78204154968262,0.309129930060843,0.897794546619529,57769.8260869565
"16347",8637,"Tucuman","Monteros",24007,1962,NA,1,0,24900,5675,12659,NA,77,3.14128398895264,0.323353504357129,0.919482934859481,58516.2608695652
"16348",9088,"Tucuman","Monteros",24007,1965,NA,1,0,26405,7065,12309,NA,135,7.70626878738403,0.344688865801562,0.952015517219408,59635.9130434783
"16349",16874,"Tucuman","Monteros",24007,1973,3,1,0,27862,3190,14801,NA,NA,3.29625105857849,0.401583162986714,1,62635.3798192816
"16350",4897,"Tucuman","Monteros",24007,1973,3,0,1,27948,3181,18226,NA,NA,2.1705105304718,0.401583162986714,1,62635.3798192816
"16351",5396,"Tucuman","Monteros",24007,1973,9,0,1,29270,3825,22551,NA,NA,1.62830233573914,0.401583162986714,1,62635.3798192816
"16352",6401,"Tucuman","Rio Chico",24008,1916,NA,1,0,2995,1521,NA,11,1463,2.01395678520203,0.0237790599013827,0.420610010623932,28360.3333333333
"16353",6938,"Tucuman","Rio Chico",24008,1920,NA,1,0,3986,2021,NA,NA,1965,1.9996052980423,0.0713371797041482,0.465650010493494,30963
"16354",334,"Tucuman","Rio Chico",24008,1922,NA,0,1,2672,1730,NA,148,794,2.63395929336548,0.0951162396055274,0.488170010428277,32264.3333333333
"16355",7310,"Tucuman","Rio Chico",24008,1926,NA,1,0,2914,1639,NA,318,957,3.28657650947571,0.142674359408293,0.533210010297836,34867
"16356",715,"Tucuman","Rio Chico",24008,1928,NA,0,1,5494,3658,NA,677,1028,2.02500367164612,0.166453419309676,0.555730010232619,36168.3333333333
"16357",7682,"Tucuman","Rio Chico",24008,1930,NA,1,0,5994,4139,NA,557,967,3.44664621353149,0.190232479211058,0.578250010167398,37469.6666666665
"16358",791,"Tucuman","Rio Chico",24008,1937,NA,0,1,9001,4069,NA,418,4190,2.3560779094696,0.273459188865893,0.657070009939133,42024.3333333333
"16359",7773,"Tucuman","Rio Chico",24008,1940,NA,1,0,9039,4842,NA,193,3636,3.241042137146,0.309127778717965,0.690850009841306,43976.3333333333
"16360",1172,"Tucuman","Rio Chico",24008,1946,NA,0,1,9609,2087,7360,NA,NA,1.57796192169189,0.380464958422113,0.758410009645647,47880.3333333333
"16361",15194,"Tucuman","Rio Chico",24008,1948,3,1,0,9416,613,4412,114,NA,2.50464677810669,0.392683458069096,0.780930009580427,48835.5652173912
"16362",15495,"Tucuman","Rio Chico",24008,1948,12,1,0,10296,1418,7851,NA,NA,1.64583730697632,0.392683458069096,0.780930009580427,48835.5652173912
"16363",8207,"Tucuman","Rio Chico",24008,1954,NA,1,0,12645,2460,9901,NA,175,1.53563213348389,0.394657276246859,0.848490009384765,50662.9565217391
"16364",14886,"Tucuman","Rio Chico",24008,1957,NA,1,0,24869,8001,11309,1171,672,3.78198671340942,0.39564418533574,0.882270009286934,51576.6521739131
"16365",1703,"Tucuman","Rio Chico",24008,1958,NA,0,1,24422,12243,3589,568,264,5.28589868545532,0.395973155032033,0.893530009254324,51881.2173913043
"16366",15889,"Tucuman","Rio Chico",24008,1960,NA,1,0,20741,7024,5302,398,54,6.75936317443848,0.396631094424621,0.916050009189103,52490.3478260869
"16367",8638,"Tucuman","Rio Chico",24008,1962,NA,1,0,21980,4859,11519,NA,103,3.0723979473114,0.397289033817208,0.938570009123882,53099.4782608695
"16368",9089,"Tucuman","Rio Chico",24008,1965,NA,1,0,22789,7545,9715,NA,187,4.7875189781189,0.398275942906089,0.972350009026052,54013.1739130435
"16369",4898,"Tucuman","Rio Chico",24008,1973,3,0,1,24122,3251,14138,NA,NA,2.55668687820435,0.400907700476439,1,56459.8096152616
"16370",16875,"Tucuman","Rio Chico",24008,1973,3,1,0,24050,2948,13644,NA,NA,3.25539445877075,0.400907700476439,1,56459.8096152616
"16371",5398,"Tucuman","Rio Chico",24008,1973,9,0,1,26045,3963,19249,NA,NA,1.74137258529663,0.400907700476439,1,56459.8096152616
"16372",6402,"Tucuman","Tafi",24009,1916,NA,1,0,1998,1279,NA,21,698,1.87992942333221,0.452514572577043,0.403019994497299,17855.3636363635
"16373",6939,"Tucuman","Tafi",24009,1920,NA,1,0,2341,1813,NA,NA,528,1.5369211435318,0.452212344516407,0.451823866175065,20292.0909090908
"16374",335,"Tucuman","Tafi",24009,1922,NA,0,1,1183,1034,NA,25,124,2.43482971191406,0.452061230486089,0.47622580201395,21510.4545454544
"16375",7311,"Tucuman","Tafi",24009,1926,NA,1,0,2968,1558,NA,159,1251,3.23849749565125,0.451759002425454,0.525029673691719,23947.1818181816
"16376",716,"Tucuman","Tafi",24009,1928,NA,0,1,3927,2473,NA,37,1157,2.05284190177917,0.451607888395136,0.549431609530604,25165.5454545454
"16377",7683,"Tucuman","Tafi",24009,1930,NA,1,0,4696,2385,NA,14,706,3.71346712112427,0.451456774364818,0.573833545369485,26383.9090909089
